TOVAR_ID,UPAC,MAKER,GROUP_ID,NAME
57557,1000.0,УРАЛБИОФАРМ,4,Респираторные заболевания
57558,0.0,ФИТО-БОТ ООО,12,"Средства,действующие на ЦНС"
57564,192.0,АЙВЕКС,12,"Средства,действующие на ЦНС"
57590,130.0,БИОХИМИК,29,Противопротозойные и противопаразит.
57591,120.0,АЛКАЛОИД (МАКЕДОНИЯ),11,Сердечно-сосудистые средства
57592,0.0,БЕЛУПО (ХОРВАТИЯ),7,Дерматология и венерология
57593,50.0,КУРСКФАРМАЦИЯ ОАО,19,"Антисептики,дезосредства,дезинсектанты"
57658,0.0,АКОС (СИНТЕЗ),20,Антибиотики
57666,0.0,ЭББОТ,11,Сердечно-сосудистые средства
57685,120.0,БОЛГАРСКАЯ РОЗА СЕВТОПОЛИС АО,18,Заболевания желудочно-киш.тракта
37119,10.0,ШЕРИНГ АГ/СОТЕКС,45,Диагностические ср-ва
57686,0.0,ЛЕНФАРМПРЕПАРАТ ЗАО,11,Сердечно-сосудистые средства
57705,3.0,ЭББОТ,11,Сердечно-сосудистые средства
37123,0.0,ГЛАКСО СМИТКЛАЙН,12,"Средства,действующие на ЦНС"
37124,0.0,ЭГИС,53,Акушерство и гинекология
57752,1000.0,АЙ СИ ЭН ТОМСКИЙ ХФЗ,3,"Противоревматические,анальгезирующие,жаропонижающие"
57774,192.0,РУСИЧИ ФАРМА,12,"Средства,действующие на ЦНС"
57773,210.0,МОСХИМФАРМПРЕПАРАТЫ,12,"Средства,действующие на ЦНС"
57811,50.0,АЙ СИ ЭН ШВЕЙЦАРИЯ АГ,53,Акушерство и гинекология
57812,800.0,МЕДИСОРБ ЗАО,11,Сердечно-сосудистые средства
57810,140.0,ОЗОН ООО,12,"Средства,действующие на ЦНС"
57814,45.0,ТУЛЬСКАЯ Ф. Ф-КА,3,"Противоревматические,анальгезирующие,жаропонижающие"
57833,240.0,ГАЛЕНА (АЙВЕКС КОРП),4,Респираторные заболевания
57861,200.0,ГЕДЕОН РИХТЕР,11,Сердечно-сосудистые средства
57865,500.0,БАЛКАНФАРМА-ДУПНИЦА АД,3,"Противоревматические,анальгезирующие,жаропонижающие"
57875,35.0,АКОС (СИНТЕЗ),4,Респираторные заболевания
57874,1000.0,БИОСИНТЕЗ,37,Антиаллергические препараты
57881,0.0,АЛКАЛОИД (МАКЕДОНИЯ),11,Сердечно-сосудистые средства
37159,0.0,ГЛАКСО СМИТКЛАЙН,12,"Средства,действующие на ЦНС"
57907,0.0,АВЕНТИС ФАРМА,3,"Противоревматические,анальгезирующие,жаропонижающие"
57911,300.0,ИРБИТСКИЙ ХФЗ,38,Противодиабетические средства
37168,500.0,НОВИС-97,8,Синтетические антибактериальные препараты
57919,100.0,ЦЕНТР.-ЕВРОП.ФАРМ.КОМПАНИЯ ЗАО,7,Дерматология и венерология
37169,0.0,ЛЕК,20,Антибиотики
57924,36.0,ТВЕРСКАЯ Ф. Ф-КА,4,Респираторные заболевания
57927,24.0,МОСХИМФАРМПРЕПАРАТЫ,8,Синтетические антибактериальные препараты
57942,35.0,ВИФИТЭХ,12,"Средства,действующие на ЦНС"
57943,0.0,МЕРК (ГЕРМАНИЯ),5,Гормоны
57944,0.0,МЕРК (ГЕРМАНИЯ),5,Гормоны
57947,0.0,МЕРК (ГЕРМАНИЯ),5,Гормоны
57948,0.0,МЕРК (ГЕРМАНИЯ),5,Гормоны
57949,0.0,МЕРК (ГЕРМАНИЯ),5,Гормоны
57958,30.0,ЯДРАН (ХОРВАТИЯ),4,Респираторные заболевания
57959,120.0,ТУЛЬСКАЯ Ф. Ф-КА,19,"Антисептики,дезосредства,дезинсектанты"
57961,0.0,ЛЕЧИВА,7,Дерматология и венерология
57963,500.0,СЛАВЯНСКАЯ АПТЕКА ООО,22,Офтальмология
57971,48.0,КРАСНОДАРСКАЯ Ф. Ф-КА,7,Дерматология и венерология
57972,35.0,КРАСНОДАРСКАЯ Ф. Ф-КА,7,Дерматология и венерология
57973,48.0,КРАСНОДАРСКАЯ Ф. Ф-КА,3,"Противоревматические,анальгезирующие,жаропонижающие"
57974,0.0,КРАСНОДАРСКАЯ Ф. Ф-КА,12,"Средства,действующие на ЦНС"
57975,35.0,КРАСНОДАРСКАЯ Ф. Ф-КА,19,"Антисептики,дезосредства,дезинсектанты"
57976,48.0,КРАСНОДАРСКАЯ Ф. Ф-КА,7,Дерматология и венерология
57977,0.0,КРАСНОДАРСКАЯ Ф. Ф-КА,12,"Средства,действующие на ЦНС"
57978,0.0,КРАСНОДАРСКАЯ Ф. Ф-КА,7,Дерматология и венерология
57979,0.0,КРАСНОДАРСКАЯ Ф. Ф-КА,18,Заболевания желудочно-киш.тракта
57980,48.0,КРАСНОДАРСКАЯ Ф. Ф-КА,29,Противопротозойные и противопаразит.
57981,48.0,КРАСНОДАРСКАЯ Ф. Ф-КА,7,Дерматология и венерология
57982,35.0,КРАСНОДАРСКАЯ Ф. Ф-КА,19,"Антисептики,дезосредства,дезинсектанты"
57983,35.0,КРАСНОДАРСКАЯ Ф. Ф-КА,19,"Антисептики,дезосредства,дезинсектанты"
57984,48.0,КРАСНОДАРСКАЯ Ф. Ф-КА,19,"Антисептики,дезосредства,дезинсектанты"
57985,0.0,КРАСНОДАРСКАЯ Ф. Ф-КА,7,Дерматология и венерология
57957,0.0,ПЬЕР ФАБР,15,Коррекция метаболизма
57990,276.0,ЩЕЛКОВ.ВИТ. З-Д,7,Дерматология и венерология
37187,0.0,ДР.МАНН ФАРМА,22,Офтальмология
58005,0.0,ПОЛЬФА,22,Офтальмология
58026,258.0,КРКА/ВЕКТОР,18,Заболевания желудочно-киш.тракта
58027,1.0,ИМБИО (НИЖЕГОРОДСКОЕ ГП БАКПРЕПАРАТОВ),14,Купирование отравлений и интонсикаций
37208,0.0,МЕДОХЕМИ,11,Сердечно-сосудистые средства
58134,0.0,ВОРВАГ ФАРМА,11,Сердечно-сосудистые средства
58135,0.0,АЙВЕКС,7,Дерматология и венерология
58136,0.0,ВОРВАГ ФАРМА,11,Сердечно-сосудистые средства
58138,0.0,АЙВЕКС,7,Дерматология и венерология
58140,0.0,ВОРВАГ ФАРМА,18,Заболевания желудочно-киш.тракта
58133,0.0,ВОРВАГ ФАРМА,38,Противодиабетические средства
58139,0.0,ВИФИТЭХ,3,"Противоревматические,анальгезирующие,жаропонижающие"
58141,0.0,ВИФИТЭХ,18,Заболевания желудочно-киш.тракта
58143,0.0,ГАЛЕНА (АЙВЕКС КОРП),11,Сердечно-сосудистые средства
58142,0.0,АЙВЕКС,37,Антиаллергические препараты
58149,0.0,ВЕРОФАРМ (БЕЛГОРОД),7,Дерматология и венерология
58150,500.0,ОРГАНИКА,20,Антибиотики
58169,120.0,УСОЛЬЕ-СИБИРСКИЙ ХИМФАРМК-Т,12,"Средства,действующие на ЦНС"
58185,0.0,НОВАРТИС АГ (ШВЕЦАРИЯ),12,"Средства,действующие на ЦНС"
58186,0.0,ИПКА,11,Сердечно-сосудистые средства
58187,0.0,ИПКА,11,Сердечно-сосудистые средства
37221,0.0,КАДИЛА (ИНДИЯ),18,Заболевания желудочно-киш.тракта
37223,0.0,КРКА/ВЕКТОР,20,Антибиотики
37226,0.0,ЯНССЕН СИЛАГ,12,"Средства,действующие на ЦНС"
37227,0.0,ПЛИВА,18,Заболевания желудочно-киш.тракта
58267,0.0,ФАРМАТОН (БЕРИНГЕР ИНГЕЛЬХАЙМ ГМБХ),10,Витамины и аналоги
58268,0.0,ВЕРОФАРМ (БЕЛГОРОД),3,"Противоревматические,анальгезирующие,жаропонижающие"
58269,200.0,ТАТХИМФАРМ,12,"Средства,действующие на ЦНС"
58270,60.0,АЙ СИ ЭН ШВЕЙЦАРИЯ АГ,15,Коррекция метаболизма
58275,0.0,ГЕДЕОН РИХТЕР-РУС ЗАО,29,Противопротозойные и противопаразит.
58283,0.0,ТЕРПОЛ,15,Коррекция метаболизма
58282,0.0,КРАСФАРМА,6,Противоопухолевые ср-ва
58301,96.0,МУРОМСКИЙ ПРИБОРОСТР. З-Д,29,Противопротозойные и противопаразит.
58296,60.0,РАНБАКСИ ЛАБ.,8,Синтетические антибактериальные препараты
58298,200.0,ЦЕНТР.-ЕВРОП.ФАРМ.КОМПАНИЯ ЗАО,20,Антибиотики
58302,260.0,ЦЕНТР.-ЕВРОП.ФАРМ.КОМПАНИЯ ЗАО,7,Дерматология и венерология
58299,30.0,КИРОВСКАЯ Ф. Ф-КА,18,Заболевания желудочно-киш.тракта
58303,940.0,АВЕНТИС/СОТЕКС,3,"Противоревматические,анальгезирующие,жаропонижающие"
37229,0.0,ПРОМЕД,22,Офтальмология
58300,144.0,ФАРМНОВАЦИЯ ООО,29,Противопротозойные и противопаразит.
58297,112.0,ЭКОЛАБ,11,Сердечно-сосудистые средства
37235,0.0,БУТС ХЕЛСКЕА ИНТ.,4,Респираторные заболевания
58339,400.0,ЩЕЛКОВ.ВИТ. З-Д,11,Сердечно-сосудистые средства
37248,0.0,БИОНОРИКА,53,Акушерство и гинекология
58366,0.0,БЕРИНГЕР ИНГЕЛЬХАЙМ ГМБХ,4,Респираторные заболевания
58387,0.0,БИОСИНТЕЗ,7,Дерматология и венерология
58389,77.0,АЙ СИ ЭН ТОМСКИЙ ХФЗ,43,Противовирусные ср-ва
14040,0.0,НИКОМЕД,5,Гормоны
58390,0.0,ПОЛЬФА,22,Офтальмология
58369,500.0,РОСМЕДПРЕПАРАТЫ ООО,11,Сердечно-сосудистые средства
58393,10.0,БАЙЕР,7,Дерматология и венерология
58419,0.0,ВИРИОН,34,Иммунокорректоры
58420,280.0,АЙ СИ ЭН ШВЕЙЦАРИЯ АГ,15,Коррекция метаболизма
37251,0.0,АЛКАЛОИД (МАКЕДОНИЯ),11,Сердечно-сосудистые средства
58391,100.0,БИОСИНТЕЗ,7,Дерматология и венерология
37253,0.0,КРКА/ВЕКТОР,9,Ферменты и антиферменты
55751,300.0,НОВИС-97,18,Заболевания желудочно-киш.тракта
58570,24.0,ЮНИФАРМ,10,Витамины и аналоги
58575,23.0,ИММУНОПР/МИКРОГЕН,15,Коррекция метаболизма
58584,200.0,АКОС (СИНТЕЗ),20,Антибиотики
58586,0.0,ЦИПЛА ЛТД. (ИНДИЯ),18,Заболевания желудочно-киш.тракта
58593,0.0,ПУЛЬМОМЕД ЗАО,4,Респираторные заболевания
58599,0.0,ПОЛЬФА,12,"Средства,действующие на ЦНС"
1918,4.0,ДР.ТАЙС,15,Коррекция метаболизма
58613,0.0,ВИЛМАНН ПРОДАКШИОНСГЕСЕЛШАФТ,15,Коррекция метаболизма
58614,0.0,ВИЛМАНН ПРОДАКШИОНСГЕСЕЛШАФТ,15,Коррекция метаболизма
37259,0.0,ПРОМЕД,22,Офтальмология
58641,0.0,АЙ СИ ЭН ШВЕЙЦАРИЯ АГ,7,Дерматология и венерология
58642,0.0,ГЛАКСО СМИТКЛАЙН,12,"Средства,действующие на ЦНС"
58640,0.0,ГЛАКСО СМИТКЛАЙН,43,Противовирусные ср-ва
58643,10.0,АЙ СИ ЭН ШВЕЙЦАРИЯ АГ,18,Заболевания желудочно-киш.тракта
37261,0.0,МУСТАФА НЕВЗАТ,20,Антибиотики
37262,0.0,МУСТАФА НЕВЗАТ,20,Антибиотики
37263,300.0,МУСТАФА НЕВЗАТ,20,Антибиотики
37264,0.0,МУСТАФА НЕВЗАТ,20,Антибиотики
58644,36.0,ТАТХИМФАРМ,12,"Средства,действующие на ЦНС"
58647,144.0,ФАРМНОВАЦИЯ ООО,7,Дерматология и венерология
37265,1.0,АЛКАЛОИД Ай Си Эн(ВЕНГРИЯ),11,Сердечно-сосудистые средства
58677,48.0,КРАСНОДАРСКАЯ Ф. Ф-КА,29,Противопротозойные и противопаразит.
58679,48.0,КРАСНОДАРСКАЯ Ф. Ф-КА,19,"Антисептики,дезосредства,дезинсектанты"
58680,48.0,КРАСНОДАРСКАЯ Ф. Ф-КА,11,Сердечно-сосудистые средства
58681,35.0,КРАСНОДАРСКАЯ Ф. Ф-КА,4,Респираторные заболевания
58678,20.0,КРАСНОДАРСКАЯ Ф. Ф-КА,7,Дерматология и венерология
58683,0.0,КРАСНОДАРСКАЯ Ф. Ф-КА,12,"Средства,действующие на ЦНС"
58685,0.0,КРАСНОДАРСКАЯ Ф. Ф-КА,6,Противоопухолевые ср-ва
37269,0.0,ХОФФМАНН ЛЯ РОШ,20,Антибиотики
58688,200.0,ТЕРАПИЯ КО (РУМЫНИЯ),4,Респираторные заболевания
58693,0.0,НОВАРТИС АГ (ШВЕЦАРИЯ),15,Коррекция метаболизма
37272,0.0,ДАРНИЦА,11,Сердечно-сосудистые средства
37275,0.0,АВЕНТИС ФАРМА,37,Антиаллергические препараты
37276,0.0,АВЕНТИС ФАРМА,37,Антиаллергические препараты
37281,0.0,МЕДОХЕМИ,20,Антибиотики
58716,0.0,НАТУР ПРОДУКТ (ФРАНЦИЯ),12,"Средства,действующие на ЦНС"
58717,0.0,НАТУР ПРОДУКТ (ФРАНЦИЯ),12,"Средства,действующие на ЦНС"
58758,100.0,СОЛВЕЙ,53,Акушерство и гинекология
37307,0.0,АВЕНТИС ФАРМА,21,Анестезиология и реанимация
58760,24.0,ЮНИФАРМ ООО,10,Витамины и аналоги
58761,320.0,НИКОМЕД,37,Антиаллергические препараты
58776,0.0,ШРЕЯ ЛАЙФ СЕНСИЗ,7,Дерматология и венерология
58777,0.0,ШРЕЯ ЛАЙФ СЕНСИЗ,7,Дерматология и венерология
58759,0.0,АНТИВИРАЛ ЗАО,12,"Средства,действующие на ЦНС"
58762,90.0,ЙОДНЫЕ ТЕХНОЛОГИИИ И МАРКЕТИНГ (МОСКВА),19,"Антисептики,дезосредства,дезинсектанты"
58763,0.0,ПРЕД-Е НИИЭМ ИМ. ПАСТЕРА,34,Иммунокорректоры
58764,250.0,МИР-ФАРМ ЗАО,20,Антибиотики
58765,45.0,ТУЛЬСКАЯ Ф. Ф-КА,19,"Антисептики,дезосредства,дезинсектанты"
58767,0.0,ДАЛЬХИМФАРМ,12,"Средства,действующие на ЦНС"
58766,0.0,ДАЛЬХИМФАРМ,50,Диуретики
58813,300.0,ТАТХИМФАРМ,3,"Противоревматические,анальгезирующие,жаропонижающие"
58824,0.0,КРКА/ВЕКТОР,11,Сердечно-сосудистые средства
37309,0.0,ПОЛЬФА,12,"Средства,действующие на ЦНС"
58849,240.0,БЕРЛИН-ХЕМИ АГ (ГРУППА МЕНАРИНИ),11,Сердечно-сосудистые средства
58850,0.0,БЕРЛИН-ХЕМИ АГ (ГРУППА МЕНАРИНИ),11,Сердечно-сосудистые средства
58860,70.0,МИКРОГЕН,37,Антиаллергические препараты
58855,0.0,ЛЕЧИВА,11,Сердечно-сосудистые средства
58856,0.0,ЛЕЧИВА,11,Сердечно-сосудистые средства
58863,0.0,НИКОМЕД,37,Антиаллергические препараты
58851,0.0,ЛЕЧИВА,11,Сердечно-сосудистые средства
58852,0.0,ЛЕЧИВА,11,Сердечно-сосудистые средства
58853,0.0,ЛЕЧИВА,11,Сердечно-сосудистые средства
58854,10.0,ХОФФМАНН ЛЯ РОШ,43,Противовирусные ср-ва
58864,0.0,БЕРЛИН-ХЕМИ АГ (ГРУППА МЕНАРИНИ),3,"Противоревматические,анальгезирующие,жаропонижающие"
58865,25.0,НИКОМЕД,37,Антиаллергические препараты
58905,0.0,ГЕДЕОН РИХТЕР,50,Диуретики
58907,0.0,ГЕДЕОН РИХТЕР,50,Диуретики
58947,20.0,ДАЛЬХИМФАРМ,10,Витамины и аналоги
58945,500.0,АГРОФИТОФАРМ,3,"Противоревматические,анальгезирующие,жаропонижающие"
58974,0.0,СМИТКЛЯЙН БИЧЕМ,20,Антибиотики
58975,0.0,СМИТКЛЯЙН БИЧЕМ,20,Антибиотики
58981,0.0,СМИТКЛЯЙН БИЧЕМ,20,Антибиотики
58980,0.0,НОВАРТИС ФАРМА С.А.,12,"Средства,действующие на ЦНС"
37319,0.0,ПЛИВА,6,Противоопухолевые ср-ва
37320,0.0,БАЙЕР,8,Синтетические антибактериальные препараты
37322,0.0,БАЙЕР,17,Урология и андрология
37323,0.0,БАЙЕР,17,Урология и андрология
37324,10.0,БАЙЕР,17,Урология и андрология
59072,0.0,ИВАНОВСКАЯ СТАНЦ. ПЕРЕЛ. КРОВИ,15,Коррекция метаболизма
59073,0.0,СМИТКЛЯЙН БИЧЕМ,12,"Средства,действующие на ЦНС"
59071,35.0,С-ПЕТЕРБУРГСКАЯ Ф. Ф-КА,7,Дерматология и венерология
59085,0.0,АКРИХИН,15,Коррекция метаболизма
59079,0.0,ГЕДЕОН РИХТЕР-РУС ЗАО,12,"Средства,действующие на ЦНС"
59087,30.0,СИЛМА ЗАО,14,Купирование отравлений и интонсикаций
59119,0.0,ШЕРИНГ ПЛАУ,34,Иммунокорректоры
37333,0.0,РАНБАКСИ ЛАБ.,3,"Противоревматические,анальгезирующие,жаропонижающие"
59125,0.0,ЭББОТ,15,Коррекция метаболизма
59123,1200.0,ПОЛЬФА,12,"Средства,действующие на ЦНС"
37338,1.0,КАЛИ-ХЕМИ ФАРМА,25,Фитопрепараты
59156,0.0,ВИРИОН,12,"Средства,действующие на ЦНС"
59134,170.0,ЭЛЛАРА ООО МЦ,15,Коррекция метаболизма
59155,0.0,УСОЛЬЕ-СИБИРСКИЙ ХИМФАРМК-Т,12,"Средства,действующие на ЦНС"
59157,500.0,ИРБИТСКИЙ ХФЗ,15,Коррекция метаболизма
59184,2500.0,ОБНОВЛЕНИЕ ПФК,4,Респираторные заболевания
37342,0.0,БИОНОРИКА,53,Акушерство и гинекология
59190,0.0,С-П.НИИ ВАКЦИН И СЫВОРОТОК И ППБП,6,Противоопухолевые ср-ва
59194,50.0,МИКРОГЕН,31,"Бактерийные препараты,вакцины,сыворотки"
37344,0.0,НЬЮ-ФАРМ ИНК./ВЕКТОР,11,Сердечно-сосудистые средства
59195,93.0,ЛЕК/СОТЕКС,8,Синтетические антибактериальные препараты
59197,500.0,АВЕНТИС ФАРМА,4,Респираторные заболевания
59214,70.0,ИММУНОПР-Т/МИКРОГЕН,37,Антиаллергические препараты
59252,100.0,ИММУНОПР/МИКРОГЕН,15,Коррекция метаболизма
37348,80.0,ГЕДЕОН РИХТЕР-РУС ЗАО,5,Гормоны
59253,35.0,КРАСНОДАРСКАЯ Ф. Ф-КА,19,"Антисептики,дезосредства,дезинсектанты"
59255,100.0,ИММУНОПР/МИКРОГЕН,18,Заболевания желудочно-киш.тракта
59259,360.0,ИРБИТСКИЙ ХФЗ,18,Заболевания желудочно-киш.тракта
37357,0.0,БОФУР-ИПСЕН ИНТ.,18,Заболевания желудочно-киш.тракта
59280,720.0,ИМБИО/МИКРОГЕН,31,"Бактерийные препараты,вакцины,сыворотки"
59281,720.0,ИМБИО/МИКРОГЕН,31,"Бактерийные препараты,вакцины,сыворотки"
59282,0.0,ИМБИО/МИКРОГЕН,34,Иммунокорректоры
37360,0.0,МЕРЦ+КО ГМБХ И КО,18,Заболевания желудочно-киш.тракта
59343,400.0,РУСИЧИ ФАРМА,3,"Противоревматические,анальгезирующие,жаропонижающие"
59347,10.0,ВИРИОН,34,Иммунокорректоры
59348,50.0,ИММУНОПР/МИКРОГЕН,15,Коррекция метаболизма
59349,1500.0,РУСИЧИ ФАРМА,30,Сульфаниламиды
37370,0.0,ХОФФМАНН ЛЯ РОШ,12,"Средства,действующие на ЦНС"
37371,0.0,ЭГИС,12,"Средства,действующие на ЦНС"
59373,45.0,ТУЛЬСКАЯ Ф. Ф-КА,3,"Противоревматические,анальгезирующие,жаропонижающие"
59399,310.0,ЭББОТ,11,Сердечно-сосудистые средства
59371,1.0,ЕКАТЕРИНБУРГСКОЕ ГП ПО ПР-ВУ БАК. ПР-ТОВ,34,Иммунокорректоры
37381,1.0,Ю СИ БИ,12,"Средства,действующие на ЦНС"
59379,40.0,ДАЛЬХИМФАРМ,21,Анестезиология и реанимация
59408,10.0,ИМБИО/МИКРОГЕН,34,Иммунокорректоры
59409,72.0,МИКРОГЕН,11,Сердечно-сосудистые средства
37386,,БИОФАРМА ПРАВО-АЛЬФА ЗАО,20,Антибиотики
59414,250.0,БИОСИНТЕЗ,8,Синтетические антибактериальные препараты
59415,150.0,МОСКОВСК.ЭНДОКР.З-Д,11,Сердечно-сосудистые средства
59416,280.0,ОБОЛЕНСКОЕ ФП,18,Заболевания желудочно-киш.тракта
59420,0.0,СИНТЕЛАБО (САНОФИ-СИНТЕЛАБО),12,"Средства,действующие на ЦНС"
37390,105.0,ВОРВАГ ФАРМА,18,Заболевания желудочно-киш.тракта
37392,0.0,ВИЧЕР-ФАРМ ООО,10,Витамины и аналоги
37393,,МОСХИМФАРМПРЕПАРАТЫ,11,Сердечно-сосудистые средства
59437,216.0,ЩЕЛКОВ.ВИТ. З-Д,20,Антибиотики
59438,0.0,ЩЕЛКОВ.ВИТ. З-Д,12,"Средства,действующие на ЦНС"
59442,100.0,МИКРОГЕН,18,Заболевания желудочно-киш.тракта
59443,900.0,ИРБИТСКИЙ ХФЗ,4,Респираторные заболевания
59441,270.0,РУСИЧИ ФАРМА,29,Противопротозойные и противопаразит.
59452,0.0,ЭББОТ,15,Коррекция метаболизма
59445,70.0,МИКРОГЕН,31,"Бактерийные препараты,вакцины,сыворотки"
59472,0.0,НАТУР ПРОДУКТ (ФРАНЦИЯ),4,Респираторные заболевания
59473,0.0,НАТУР ПРОДУКТ (ФРАНЦИЯ),4,Респираторные заболевания
37394,150.0,МИКРОГЕН,14,Купирование отравлений и интонсикаций
59486,50.0,МОСКОВСК.ЭНДОКР.З-Д,12,"Средства,действующие на ЦНС"
37397,500.0,ЛЕККО,20,Антибиотики
37398,70.0,МЕДАНА ФАРМА ТЕРПОЛ ГРУП,30,Сульфаниламиды
59489,1.0,АЛЬТФАРМ ООО,57,Адаптогены
59488,280.0,АЙ СИ ЭН ТОМСКИЙ ХФЗ,43,Противовирусные ср-ва
59491,0.0,ЦИПЛА ЛТД. (ИНДИЯ),7,Дерматология и венерология
59504,0.0,КРКА/ВЕКТОР,20,Антибиотики
59505,0.0,ЯДРАН/ВЕКТОР МЕДИКА,12,"Средства,действующие на ЦНС"
59506,0.0,ЯДРАН/ВЕКТОР МЕДИКА,12,"Средства,действующие на ЦНС"
59508,0.0,КРАСНОДАРСКАЯ Ф. Ф-КА,18,Заболевания желудочно-киш.тракта
59509,0.0,КРАСНОДАРСКАЯ Ф. Ф-КА,4,Респираторные заболевания
59510,35.0,КРАСНОДАРСКАЯ Ф. Ф-КА,3,"Противоревматические,анальгезирующие,жаропонижающие"
59511,48.0,КРАСНОДАРСКАЯ Ф. Ф-КА,3,"Противоревматические,анальгезирующие,жаропонижающие"
59512,48.0,КРАСНОДАРСКАЯ Ф. Ф-КА,29,Противопротозойные и противопаразит.
59513,40.0,КРАСНОДАРСКАЯ Ф. Ф-КА,19,"Антисептики,дезосредства,дезинсектанты"
59516,35.0,КРАСНОДАРСКАЯ Ф. Ф-КА,4,Респираторные заболевания
59520,0.0,ИРБИТСКИЙ ХФЗ,9,Ферменты и антиферменты
59521,1.0,ИРБИТСКИЙ ХФЗ,3,"Противоревматические,анальгезирующие,жаропонижающие"
59522,200.0,ГЕДЕОН РИХТЕР,53,Акушерство и гинекология
59531,0.0,БИОМЕД НПО/МИКРОГЕН,34,Иммунокорректоры
37408,0.0,ИРБИТСКИЙ ХФЗ,11,Сердечно-сосудистые средства
37409,,ВОЛГОГРАДСКАЯ Ф.Ф-КА,11,Сердечно-сосудистые средства
37410,,ЦЕНТРАЛЬНО-ЕВРОПЕЙСКАЯ Ф. Ф-КА,7,Дерматология и венерология
37412,,ВОЛОГОДСКАЯ Ф.Ф-КА.,12,"Средства,действующие на ЦНС"
37413,,МЕДАНА ФАРМА ТЕРПОЛ ГРУП,29,Противопротозойные и противопаразит.
37414,,НИХОН СЕЙМИТЦУ СОККИ ЛТД,14,Купирование отравлений и интонсикаций
37415,288.0,ФАМАР ИТАЛИЯ С.П.А.,3,"Противоревматические,анальгезирующие,жаропонижающие"
59552,400.0,СЛАВЯНСКАЯ АПТЕКА ООО,4,Респираторные заболевания
59555,0.0,СЛОВАКОФАРМА,11,Сердечно-сосудистые средства
59556,0.0,СЛОВАКОФАРМА,11,Сердечно-сосудистые средства
59557,0.0,ЭББОТ,11,Сердечно-сосудистые средства
59558,60.0,ТУЛЬСКАЯ Ф. Ф-КА,19,"Антисептики,дезосредства,дезинсектанты"
59608,0.0,ЭГИС,11,Сердечно-сосудистые средства
59609,50.0,ФАРМПРОИЗВОДСТВО г.КУРСК,19,"Антисептики,дезосредства,дезинсектанты"
59610,500.0,БИОФАРМА ЗАО (Г.ОБОЛЕНСК),15,Коррекция метаболизма
59620,0.0,ЭГИС,11,Сердечно-сосудистые средства
37420,0.0,ЛЕЧИВА,12,"Средства,действующие на ЦНС"
59655,0.0,АСТРА (ШВЕЦИЯ),4,Респираторные заболевания
37421,0.0,ФАРМАЦИЯ Н.В./С.А.,22,Офтальмология
59656,35.0,АКОС (СИНТЕЗ),3,"Противоревматические,анальгезирующие,жаропонижающие"
37422,84.0,ЛЭНС-ФАРМ ООО,43,Противовирусные ср-ва
59657,300.0,ЛЮМИ ООО,19,"Антисептики,дезосредства,дезинсектанты"
59679,500.0,АНТИВИРАЛ ЗАО,3,"Противоревматические,анальгезирующие,жаропонижающие"
59658,250.0,ОЗОН ООО,18,Заболевания желудочно-киш.тракта
59681,500.0,РОСМЕДПРЕПАРАТЫ ООО,30,Сульфаниламиды
59682,99.0,АЛТАЙВИТАМИНЫ,3,"Противоревматические,анальгезирующие,жаропонижающие"
59693,0.0,ЩЕЛКОВ.ВИТ. З-Д,11,Сердечно-сосудистые средства
37424,0.0,ГАУПТ ФАРМА РЕГЕНСБУРГ,5,Гормоны
37426,0.0,САНОФИ-СИНТЕЛАБО,29,Противопротозойные и противопаразит.
59715,279.0,ПОЛЬФА/ВЕКТОР,11,Сердечно-сосудистые средства
59717,195.0,ДАЛЬХИМФАРМ,58,Противогеморроидальные
59718,0.0,ФАРМАКОН,17,Урология и андрология
59722,35.0,ФИТОФАРМ-НН Нижегор.з-д лек.пр-тов,4,Респираторные заболевания
59724,0.0,ЦИПЛА ЛТД. (ИНДИЯ),7,Дерматология и венерология
59727,140.0,МИР-ФАРМ ЗАО,12,"Средства,действующие на ЦНС"
59716,20.0,ДАЛЬХИМФАРМ,3,"Противоревматические,анальгезирующие,жаропонижающие"
59728,118.0,СТИ-МЕД-СОРБ ОАО,20,Антибиотики
59737,0.0,БЕРИНГЕР ИНГЕЛЬХАЙМ ГМБХ,11,Сердечно-сосудистые средства
59742,70.0,МОСКОВСКАЯ Ф. Ф-КА,12,"Средства,действующие на ЦНС"
59751,100.0,МЕРКЛЕ ГМБХ,37,Антиаллергические препараты
59752,80.0,ЭКОЛАБ,10,Витамины и аналоги
59753,20.0,МОСХИМФАРМПРЕПАРАТЫ,15,Коррекция метаболизма
59754,144.0,ХЕРБАЛЭЙДЖ ПРАЙВЕТ ЛИМИТЕД,17,Урология и андрология
59758,0.0,ТАТХИМФАРМ,19,"Антисептики,дезосредства,дезинсектанты"
59804,0.0,ВЕКТОР,11,Сердечно-сосудистые средства
59810,320.0,АДЖИО,7,Дерматология и венерология
59820,0.0,РАНБАКСИ ЛАБ.,8,Синтетические антибактериальные препараты
59821,0.0,РАНБАКСИ ЛАБ.,8,Синтетические антибактериальные препараты
59815,0.0,ИТАЛФАРМАКО,7,Дерматология и венерология
37459,1.0,БИОМЕД НПО/МИКРОГЕН,34,Иммунокорректоры
37460,0.0,МУСТАФА НЕВЗАТ,20,Антибиотики
59834,48.0,ЭКОЛАБ,4,Респираторные заболевания
