DATE,STOREID,PRODID,HOUR,COUNT,SUM,NAME_x,NAME_y,FKGCODE,FKGNAME
2004-12-08,3,2827,16,1,8.4,Аптека 3,Лидокаина гидрохлорида раствор для инъекций р-р д/ин. 2 % амп. 2 мл [с нож.амп.] пач.картон. 10 Биос,50,Местные анестетики
2004-12-08,3,7537,12,1,33.25,Аптека 3,Алликор табл. фл.пластик. 60 ИНАТ-ФАРМА,320,Биологически активные пищевые добавки
2004-12-08,3,14185,10,1,9.35,Аптека 3,Бенсалитин (мазь мозольная) мазь туба 15 г пач.картон. 1 Московская фармфабрика,247,Антисептики и дезинфицирующие средства
2004-12-08,3,21269,11,1,187.96,Аптека 3,"Гексорал аэроз.наружн. 0,2 % бал.аэроз. 40 мл [с нас.] кор. 1 Parke-Davis",247,Антисептики и дезинфицирующие средства
2004-12-08,3,21269,18,1,187.96,Аптека 3,"Гексорал аэроз.наружн. 0,2 % бал.аэроз. 40 мл [с нас.] кор. 1 Parke-Davis",247,Антисептики и дезинфицирующие средства
2004-12-08,3,27490,19,1,121.41,Аптека 3,Доктор Тайсс сироп с подорожником от кашля сироп фл. 100 мл кор. 1 Dr. Theiss Naturwaren,247,Антисептики и дезинфицирующие средства
2004-12-08,3,31054,10,1,34.1,Аптека 3,Ингалипт спрей фл.с дозат. 20 мл пач.картон. 1 ВИПС-МЕД,247,Антисептики и дезинфицирующие средства
2004-12-08,3,36259,11,1,75.1,Аптека 3,Компливит табл.п.о. бан.полимерн. 60 пач.картон. 1 УфаВита,198,Витамины и витаминоподобные средства
2004-12-08,3,43699,13,1,6.54,Аптека 3,Меновазин р-р спирт.наружн. фл.темн.стекл. 40 мл Тульская фармфабрика,50,Местные анестетики
2004-12-08,3,45910,9,1,40.75,Аптека 3,"Мумие алтайское очищенное табл. 0,2 г уп.контурн.б/яч. 10 пач.картон. 2 Эвалар",48,Общетонизирующие средства и адаптогены
2004-12-08,3,52458,15,1,47.58,Аптека 3,Панангин табл.п.о. фл. 50 кор. 1 Gedeon Richter,108,Микро- и макроэлементы
2004-12-08,3,79036,11,1,4.73,Аптека 3,Эвкалипта настойка настойка фл. 25 мл Ростовская фармфабрика,247,Антисептики и дезинфицирующие средства
2004-12-08,3,82545,18,1,142.76,Аптека 3,"Арбидол-ЛЭНС табл.п.о. 0,1 г бл. 10 кор. 1 Дальхимфарм",33,Иммуномодуляторы
2004-12-08,3,85444,20,1,11.6,Аптека 3,Линимент бальзамический (по Вишневскому) линим. туба 30 г пач.картон. 1 Муромский приборостроительны,247,Антисептики и дезинфицирующие средства
2004-12-08,3,85637,11,1,24.45,Аптека 3,Аскорутин табл. уп.контурн.яч. 10 пач.картон. 5 Северная звезда,198,Витамины и витаминоподобные средства
2004-12-09,1,11829,9,2,4.1,Аптека 1,Аскорутин табл. уп.контурн.яч. 10 пач.картон. ВИФИТЕХ,198,Витамины и витаминоподобные средства
2004-12-09,1,31050,13,1,42.66,Аптека 1,Ингалипт аэроз. бал.аэроз.алюм. 30 мл [с доз.устр.] пач.картон. 1 Алтайвитамины,247,Антисептики и дезинфицирующие средства
2004-12-09,1,82545,19,1,159.91,Аптека 1,"Арбидол-ЛЭНС табл.п.о. 0,1 г бл. 10 кор. 1 Дальхимфарм",33,Иммуномодуляторы
2004-12-09,2,10350,16,1,51.51,Аптека 2,Анти-Ангин табл.д/рассас. уп.контурн.яч. 10 пач.картон. 2 Natur Product,247,Антисептики и дезинфицирующие средства
2004-12-09,2,10650,20,1,16.87,Аптека 2,Анузол супп.рект. уп.контурн.яч. 5 пач.картон. 2 Дальхимфарм,247,Антисептики и дезинфицирующие средства
2004-12-09,2,11846,13,5,10.0,Аптека 2,Аскорутин табл. уп.контурн.б/яч. 10 Органика,198,Витамины и витаминоподобные средства
2004-12-09,2,13840,20,1,6.77,Аптека 2,Белластезин табл. проб. 10 Татхимфармпрепараты,50,Местные анестетики
2004-12-09,2,14185,15,1,9.15,Аптека 2,Бенсалитин (мазь мозольная) мазь туба 15 г пач.картон. 1 Московская фармфабрика,247,Антисептики и дезинфицирующие средства
2004-12-09,2,20475,17,1,219.62,Аптека 2,Витрум Бьюти табл.п.о. фл.ПЭ 30 пач.картон. 1 Unipharm,198,Витамины и витаминоподобные средства
2004-12-09,2,21269,20,1,186.33,Аптека 2,"Гексорал аэроз.наружн. 0,2 % бал.аэроз. 40 мл [с нас.] кор. 1 Parke-Davis",247,Антисептики и дезинфицирующие средства
2004-12-09,2,27490,20,1,119.26,Аптека 2,Доктор Тайсс сироп с подорожником от кашля сироп фл. 100 мл кор. 1 Dr. Theiss Naturwaren,247,Антисептики и дезинфицирующие средства
2004-12-09,2,27649,14,1,257.69,Аптека 2,Доппельгерц Женьшень Актив эликсир фл.темн.стекл. 250 мл кор. 1 Queisser Pharma,48,Общетонизирующие средства и адаптогены
2004-12-09,2,45911,21,1,20.62,Аптека 2,"Мумие алтайское очищенное табл. 0,2 г уп.контурн.б/яч. 10 Эвалар",48,Общетонизирующие средства и адаптогены
2004-12-09,2,82545,15,1,146.52,Аптека 2,"Арбидол-ЛЭНС табл.п.о. 0,1 г бл. 10 кор. 1 Дальхимфарм",33,Иммуномодуляторы
2004-12-09,2,83052,14,1,10.62,Аптека 2,Линимент бальзамический (по Вишневскому) линим. туба 30 г пач.картон. 1 Фармновация,247,Антисептики и дезинфицирующие средства
2004-12-09,2,84812,14,1,14.42,Аптека 2,Эвкалипта прутовидного листья лек.раст.сырье пак. 100 г пач.картон. 1 Народная медицина медицинская,247,Антисептики и дезинфицирующие средства
2004-12-09,2,84955,15,10,56.2,Аптека 2,Интерферон лейкоцитарный человеческий сухой пор.лиоф. 1000 МЕ 4 доз амп. [с нож.амп.] Микроген,33,Иммуномодуляторы
2004-12-09,3,477,15,3,6.99,Аптека 3,Аспаркам табл. уп.контурн.б/яч. 10 Медисорб,108,Микро- и макроэлементы
2004-12-09,3,477,18,2,4.66,Аптека 3,Аспаркам табл. уп.контурн.б/яч. 10 Медисорб,108,Микро- и макроэлементы
2004-12-09,3,844,18,1,29.54,Аптека 3,Бифидумбактерин сухой в свечах супп.ваг. уп.контурн.яч. 5 пач.картон. 2 Ланафарм,33,Иммуномодуляторы
2004-12-09,3,11846,14,2,4.18,Аптека 3,Аскорутин табл. уп.контурн.б/яч. 10 Органика,198,Витамины и витаминоподобные средства
2004-12-09,3,11931,10,1,10.38,Аптека 3,Аспаркам табл. уп.контурн.яч. 50 пач.картон. 1 Галичфарм,108,Микро- и макроэлементы
2004-12-09,3,21269,12,1,187.96,Аптека 3,"Гексорал аэроз.наружн. 0,2 % бал.аэроз. 40 мл [с нас.] кор. 1 Parke-Davis",247,Антисептики и дезинфицирующие средства
2004-12-09,3,21269,16,1,187.96,Аптека 3,"Гексорал аэроз.наружн. 0,2 % бал.аэроз. 40 мл [с нас.] кор. 1 Parke-Davis",247,Антисептики и дезинфицирующие средства
2004-12-09,3,24061,14,1,147.68,Аптека 3,Гриппферон капли наз. 10000 МЕ/мл фл.-кап. 10 мл кор. 1 Фирн М,33,Иммуномодуляторы
2004-12-09,3,32560,10,1,6.88,Аптека 3,Календулы настойка настойка фл.темн.стекл. 40 мл пач.картон. 1 Тверская фармфабрика,247,Антисептики и дезинфицирующие средства
2004-12-09,3,32560,19,1,6.88,Аптека 3,Календулы настойка настойка фл.темн.стекл. 40 мл пач.картон. 1 Тверская фармфабрика,247,Антисептики и дезинфицирующие средства
2004-12-09,3,33037,14,1,112.06,Аптека 3,Кальций-Д_3 Никомед форте табл.жев. с лимон. фл. 30 Nycomed Pharma,198,Витамины и витаминоподобные средства
2004-12-09,3,36259,10,1,75.1,Аптека 3,Компливит табл.п.о. бан.полимерн. 60 пач.картон. 1 УфаВита,198,Витамины и витаминоподобные средства
2004-12-09,3,36259,12,1,75.1,Аптека 3,Компливит табл.п.о. бан.полимерн. 60 пач.картон. 1 УфаВита,198,Витамины и витаминоподобные средства
2004-12-09,3,50850,14,1,26.81,Аптека 3,Одуванчика корни лек.раст.сырье пак.бум. 50 г пач.картон. 1 Иван-Чай,223,Желчегонные средства и препараты желчи
2004-12-09,3,71804,17,1,21.59,Аптека 3,Фенюльс капс. бл. 10 кор. 1 Ranbaxy,198,Витамины и витаминоподобные средства
2004-12-09,3,79036,19,1,4.73,Аптека 3,Эвкалипта настойка настойка фл. 25 мл Ростовская фармфабрика,247,Антисептики и дезинфицирующие средства
2004-12-09,3,82545,14,1,142.76,Аптека 3,"Арбидол-ЛЭНС табл.п.о. 0,1 г бл. 10 кор. 1 Дальхимфарм",33,Иммуномодуляторы
2004-12-09,3,82545,17,1,142.76,Аптека 3,"Арбидол-ЛЭНС табл.п.о. 0,1 г бл. 10 кор. 1 Дальхимфарм",33,Иммуномодуляторы
2004-12-09,3,84955,16,20,113.2,Аптека 3,Интерферон лейкоцитарный человеческий сухой пор.лиоф. 1000 МЕ 4 доз амп. [с нож.амп.] Микроген,33,Иммуномодуляторы
2004-12-10,1,10350,15,1,50.5,Аптека 1,Анти-Ангин табл.д/рассас. уп.контурн.яч. 10 пач.картон. 2 Natur Product,247,Антисептики и дезинфицирующие средства
2004-12-10,1,21269,17,1,186.04,Аптека 1,"Гексорал аэроз.наружн. 0,2 % бал.аэроз. 40 мл [с нас.] кор. 1 Parke-Davis",247,Антисептики и дезинфицирующие средства
2004-12-10,1,31048,12,1,36.41,Аптека 1,Ингалипт аэроз. фл. 30 мл СтомаДИС фирма,247,Антисептики и дезинфицирующие средства
2004-12-10,1,31048,16,1,36.41,Аптека 1,Ингалипт аэроз. фл. 30 мл СтомаДИС фирма,247,Антисептики и дезинфицирующие средства
2004-12-10,1,32427,17,1,65.31,Аптека 1,Калгель гель зубн. туба 10 г пач.картон. 1 Glaxo Wellcome Operations,50,Местные анестетики
2004-12-10,1,32435,12,5,49.55,Аптека 1,Календула мазь туба 30 г пач.картон. 1 Московская фармфабрика,247,Антисептики и дезинфицирующие средства
2004-12-10,1,32435,15,1,9.91,Аптека 1,Календула мазь туба 30 г пач.картон. 1 Московская фармфабрика,247,Антисептики и дезинфицирующие средства
2004-12-10,1,33513,16,1,6.7,Аптека 1,Камфорный спирт 10% р-р спирт.наружн. 10 % фл.темн.стекл. 40 мл Тверская фармфабрика,247,Антисептики и дезинфицирующие средства
2004-12-10,1,45910,13,1,40.75,Аптека 1,"Мумие алтайское очищенное табл. 0,2 г уп.контурн.б/яч. 10 пач.картон. 2 Эвалар",48,Общетонизирующие средства и адаптогены
2004-12-10,1,79107,12,1,22.28,Аптека 1,Эвкалипта прутовидного листья лек.раст.сырье пак. 75 г пач.картон. 1 Красногорсклексредства,247,Антисептики и дезинфицирующие средства
2004-12-10,1,82545,17,1,159.91,Аптека 1,"Арбидол-ЛЭНС табл.п.о. 0,1 г бл. 10 кор. 1 Дальхимфарм",33,Иммуномодуляторы
2004-12-10,1,83454,16,1,16.81,Аптека 1,Эвкалиптовое масло масло фл. 10 мл Натуральные косметические масла,247,Антисептики и дезинфицирующие средства
2004-12-10,1,85637,14,1,14.3,Аптека 1,Аскорутин табл. уп.контурн.яч. 10 пач.картон. 5 Северная звезда,198,Витамины и витаминоподобные средства
2004-12-10,2,10350,19,1,51.51,Аптека 2,Анти-Ангин табл.д/рассас. уп.контурн.яч. 10 пач.картон. 2 Natur Product,247,Антисептики и дезинфицирующие средства
2004-12-10,2,69349,18,1,170.74,Аптека 2,Тонзилгон Н драже уп.контурн.яч. 25 пач.картон. 2 Bionorica,33,Иммуномодуляторы
2004-12-10,2,79038,16,5,19.5,Аптека 2,Эвкалипта настойка настойка фл. 25 мл Санкт-Петербургская фармфабрика,247,Антисептики и дезинфицирующие средства
2004-12-10,3,828,15,2,84.1,Аптека 3,Бифидумбактерин сухой пор.лиоф.д/р-ра для приема внутрь 5 доз фл. пач.картон. 10 Экополис,33,Иммуномодуляторы
2004-12-10,3,828,21,1,42.05,Аптека 3,Бифидумбактерин сухой пор.лиоф.д/р-ра для приема внутрь 5 доз фл. пач.картон. 10 Экополис,33,Иммуномодуляторы
2004-12-10,3,1151,20,1,220.5,Аптека 3,Виферон супп.рект. 150000 МЕ уп.контурн.яч. 10 № 1 Ферон,33,Иммуномодуляторы
2004-12-10,3,2289,16,1,188.53,Аптека 3,Кальций-Д_3 Никомед табл.жев. с апельс. фл. 50 Nycomed Pharma,198,Витамины и витаминоподобные средства
2004-12-10,3,20539,20,1,139.11,Аптека 3,Виферон мазь 40000 МЕ/г бан.п/стир. 12 г пач.картон. 1 Ферон,33,Иммуномодуляторы
2004-12-10,3,21269,21,1,196.35,Аптека 3,"Гексорал аэроз.наружн. 0,2 % бал.аэроз. 40 мл [с нас.] кор. 1 Parke-Davis",247,Антисептики и дезинфицирующие средства
2004-12-10,3,24910,20,2,56.68,Аптека 3,Декарис табл. 150 мг уп.контурн.яч. 1 кор. 1 Gedeon Richter,33,Иммуномодуляторы
2004-12-10,3,27490,15,1,119.76,Аптека 3,Доктор Тайсс сироп с подорожником от кашля сироп фл. 100 мл кор. 1 Dr. Theiss Naturwaren,247,Антисептики и дезинфицирующие средства
2004-12-10,3,27495,20,1,64.61,Аптека 3,Доктор Тайсс экстракт шалфея c витамином C табл.д/рассас. бл. 12 кор. 1 Dr. Theiss Naturwaren,247,Антисептики и дезинфицирующие средства
2004-12-10,3,27495,21,1,64.61,Аптека 3,Доктор Тайсс экстракт шалфея c витамином C табл.д/рассас. бл. 12 кор. 1 Dr. Theiss Naturwaren,247,Антисептики и дезинфицирующие средства
2004-12-10,3,33449,21,1,4.86,Аптека 3,Камфорное масло для наружного применения р-р масл.наружн. 10 % фл.темн.стекл. 30 мл пач.картон. 1 Ро,247,Антисептики и дезинфицирующие средства
2004-12-10,3,52458,14,1,47.58,Аптека 3,Панангин табл.п.о. фл. 50 кор. 1 Gedeon Richter,108,Микро- и макроэлементы
2004-12-11,1,2289,13,1,188.31,Аптека 1,Кальций-Д_3 Никомед табл.жев. с апельс. фл. 50 Nycomed Pharma,198,Витамины и витаминоподобные средства
2004-12-11,1,10650,17,1,15.39,Аптека 1,Анузол супп.рект. уп.контурн.яч. 5 пач.картон. 2 Дальхимфарм,247,Антисептики и дезинфицирующие средства
2004-12-11,1,11308,12,1,116.46,Аптека 1,Аргосульфан крем 2 % туба 40 г кор. 1 Jelfa S.A.,247,Антисептики и дезинфицирующие средства
2004-12-11,1,27498,19,1,65.73,Аптека 1,Доктор Тайсс экстракт эхинацеи табл.д/рассас. бл. 12 кор. 1 Dr. Theiss Naturwaren,247,Антисептики и дезинфицирующие средства
2004-12-11,1,32585,20,1,5.78,Аптека 1,Календулы настойка настойка фл.темн.стекл. 40 мл пач.картон. 1 Ростовская фармфабрика,247,Антисептики и дезинфицирующие средства
2004-12-11,1,33449,17,1,4.86,Аптека 1,Камфорное масло для наружного применения р-р масл.наружн. 10 % фл.темн.стекл. 30 мл пач.картон. 1 Ро,247,Антисептики и дезинфицирующие средства
2004-12-11,1,36259,12,1,75.1,Аптека 1,Компливит табл.п.о. бан.полимерн. 60 пач.картон. 1 УфаВита,198,Витамины и витаминоподобные средства
2004-12-11,1,36259,13,1,75.1,Аптека 1,Компливит табл.п.о. бан.полимерн. 60 пач.картон. 1 УфаВита,198,Витамины и витаминоподобные средства
2004-12-11,1,58592,15,1,88.96,Аптека 1,Пульмекс бэби мазь туба 20 г кор. 1 Novartis Consumer Health SA,247,Антисептики и дезинфицирующие средства
2004-12-11,1,65840,10,1,69.58,Аптека 1,Стрепсилс Плюс табл. бл. 8 кор. 2 Boots Healthcare International,247,Антисептики и дезинфицирующие средства
2004-12-11,1,65840,12,1,69.58,Аптека 1,Стрепсилс Плюс табл. бл. 8 кор. 2 Boots Healthcare International,247,Антисептики и дезинфицирующие средства
2004-12-11,1,82545,14,1,159.91,Аптека 1,"Арбидол-ЛЭНС табл.п.о. 0,1 г бл. 10 кор. 1 Дальхимфарм",33,Иммуномодуляторы
2004-12-11,1,82545,16,1,159.91,Аптека 1,"Арбидол-ЛЭНС табл.п.о. 0,1 г бл. 10 кор. 1 Дальхимфарм",33,Иммуномодуляторы
2004-12-11,1,83052,18,1,10.6,Аптека 1,Линимент бальзамический (по Вишневскому) линим. туба 30 г пач.картон. 1 Фармновация,247,Антисептики и дезинфицирующие средства
2004-12-11,1,83149,18,1,83.21,Аптека 1,"Арбидол-ЛЭНС табл.п.о. 0,05 г уп.контурн.яч. 10 пач.картон. 1 Дальхимфарм",33,Иммуномодуляторы
2004-12-11,1,84846,10,1,56.61,Аптека 1,Анти-Ангин табл.д/рассас. уп. 24 Natur Product,247,Антисептики и дезинфицирующие средства
2004-12-11,1,85466,11,1,13.05,Аптека 1,Каметон аэроз. бал.аэроз. 45 г [с нас.наз.] пач.картон. 1 Фармстандарт Санкт-Петербург,247,Антисептики и дезинфицирующие средства
2004-12-11,2,27494,19,1,85.51,Аптека 2,Доктор Тайсс экстракт шалфея c витамином C табл.д/рассас. бл. 12 кор. 2 Dr. Theiss Naturwaren,247,Антисептики и дезинфицирующие средства
2004-12-11,2,31054,20,1,35.46,Аптека 2,Ингалипт спрей фл.с дозат. 20 мл пач.картон. 1 ВИПС-МЕД,247,Антисептики и дезинфицирующие средства
2004-12-11,2,33038,19,1,376.4,Аптека 2,Кальций-Д_3 Никомед форте табл.жев. с лимон. фл. 120 Nycomed Pharma,198,Витамины и витаминоподобные средства
2004-12-11,2,36259,18,1,78.1,Аптека 2,Компливит табл.п.о. бан.полимерн. 60 пач.картон. 1 УфаВита,198,Витамины и витаминоподобные средства
2004-12-11,2,43699,16,1,6.8,Аптека 2,Меновазин р-р спирт.наружн. фл.темн.стекл. 40 мл Тульская фармфабрика,50,Местные анестетики
2004-12-11,2,82545,11,1,146.52,Аптека 2,"Арбидол-ЛЭНС табл.п.о. 0,1 г бл. 10 кор. 1 Дальхимфарм",33,Иммуномодуляторы
2004-12-11,2,82545,21,1,146.52,Аптека 2,"Арбидол-ЛЭНС табл.п.о. 0,1 г бл. 10 кор. 1 Дальхимфарм",33,Иммуномодуляторы
2004-12-11,3,11827,16,2,23.5,Аптека 3,Аскорутин табл. уп.контурн.яч. 50 Алтайвитамины,198,Витамины и витаминоподобные средства
2004-12-11,3,11827,17,1,11.75,Аптека 3,Аскорутин табл. уп.контурн.яч. 50 Алтайвитамины,198,Витамины и витаминоподобные средства
2004-12-11,3,11846,12,3,6.27,Аптека 3,Аскорутин табл. уп.контурн.б/яч. 10 Органика,198,Витамины и витаминоподобные средства
2004-12-11,3,11931,10,1,10.38,Аптека 3,Аспаркам табл. уп.контурн.яч. 50 пач.картон. 1 Галичфарм,108,Микро- и макроэлементы
2004-12-11,3,11931,12,1,10.38,Аптека 3,Аспаркам табл. уп.контурн.яч. 50 пач.картон. 1 Галичфарм,108,Микро- и макроэлементы
2004-12-11,3,21269,11,1,201.03,Аптека 3,"Гексорал аэроз.наружн. 0,2 % бал.аэроз. 40 мл [с нас.] кор. 1 Parke-Davis",247,Антисептики и дезинфицирующие средства
2004-12-11,3,24909,11,1,27.4,Аптека 3,Декарис табл. 50 мг уп.контурн.яч. 2 кор. 1 Gedeon Richter,33,Иммуномодуляторы
2004-12-11,3,27497,14,1,84.95,Аптека 3,Доктор Тайсс экстракт эхинацеи табл.д/рассас. бл. 12 кор. 2 Dr. Theiss Naturwaren,247,Антисептики и дезинфицирующие средства
2004-12-11,3,28560,17,1,31.08,Аптека 3,Желудочно-кишечный сбор сбор лек. фильтр-пак. 2 г пач.картон. 20 Красногорсклексредства,223,Желчегонные средства и препараты желчи
2004-12-11,3,31054,13,1,34.1,Аптека 3,Ингалипт спрей фл.с дозат. 20 мл пач.картон. 1 ВИПС-МЕД,247,Антисептики и дезинфицирующие средства
2004-12-11,3,32270,17,1,45.33,Аптека 3,Йокс р-р наружн. фл.темн.стекл. 50 мл [с мерн.крыш.] пач.картон. 1 Ivax-CR a.s.,247,Антисептики и дезинфицирующие средства
2004-12-11,3,33037,17,1,112.06,Аптека 3,Кальций-Д_3 Никомед форте табл.жев. с лимон. фл. 30 Nycomed Pharma,198,Витамины и витаминоподобные средства
2004-12-11,3,36259,16,1,75.1,Аптека 3,Компливит табл.п.о. бан.полимерн. 60 пач.картон. 1 УфаВита,198,Витамины и витаминоподобные средства
2004-12-11,3,36259,17,1,75.1,Аптека 3,Компливит табл.п.о. бан.полимерн. 60 пач.картон. 1 УфаВита,198,Витамины и витаминоподобные средства
2004-12-11,3,43699,12,1,6.54,Аптека 3,Меновазин р-р спирт.наружн. фл.темн.стекл. 40 мл Тульская фармфабрика,50,Местные анестетики
2004-12-11,3,45819,11,1,140.24,Аптека 3,Мульти-табс Юниор табл.жев. со смешан. фрукт. бл. 15 кор. 2 Ferrosan,198,Витамины и витаминоподобные средства
2004-12-11,3,52458,13,1,46.11,Аптека 3,Панангин табл.п.о. фл. 50 кор. 1 Gedeon Richter,108,Микро- и макроэлементы
2004-12-11,3,52458,14,1,46.11,Аптека 3,Панангин табл.п.о. фл. 50 кор. 1 Gedeon Richter,108,Микро- и макроэлементы
2004-12-11,3,57923,17,1,168.88,Аптека 3,Прокто-Гливенол крем туба 30 г кор. 1 Novartis Consumer Health SA,50,Местные анестетики
2004-12-11,3,65840,14,1,68.19,Аптека 3,Стрепсилс Плюс табл. бл. 8 кор. 2 Boots Healthcare International,247,Антисептики и дезинфицирующие средства
2004-12-11,3,82545,19,2,285.52,Аптека 3,"Арбидол-ЛЭНС табл.п.о. 0,1 г бл. 10 кор. 1 Дальхимфарм",33,Иммуномодуляторы
2004-12-11,3,83149,13,1,83.21,Аптека 3,"Арбидол-ЛЭНС табл.п.о. 0,05 г уп.контурн.яч. 10 пач.картон. 1 Дальхимфарм",33,Иммуномодуляторы
2004-12-11,3,83215,12,1,292.33,Аптека 3,Центрум табл.п.о. фл. 60 кор. 1 Lederle Parenterals Inc.,198,Витамины и витаминоподобные средства
2004-12-11,3,83454,17,1,16.65,Аптека 3,Эвкалиптовое масло масло фл. 10 мл Натуральные косметические масла,247,Антисептики и дезинфицирующие средства
2004-12-11,3,84769,15,1,32.19,Аптека 3,Анти-Ангин табл.д/рассас. уп. 12 Natur Product,247,Антисептики и дезинфицирующие средства
2004-12-11,3,84769,17,1,32.19,Аптека 3,Анти-Ангин табл.д/рассас. уп. 12 Natur Product,247,Антисептики и дезинфицирующие средства
2004-12-11,3,84955,13,10,56.6,Аптека 3,Интерферон лейкоцитарный человеческий сухой пор.лиоф. 1000 МЕ 4 доз амп. [с нож.амп.] Микроген,33,Иммуномодуляторы
2004-12-11,3,84955,20,3,16.98,Аптека 3,Интерферон лейкоцитарный человеческий сухой пор.лиоф. 1000 МЕ 4 доз амп. [с нож.амп.] Микроген,33,Иммуномодуляторы
2004-12-11,3,85551,12,1,15.13,Аптека 3,Эвкалипта прутовидного листья лек.раст.сырье пак. 75 г пач.картон. 1 Техмедсервис,247,Антисептики и дезинфицирующие средства
2004-12-12,1,10350,15,1,49.45,Аптека 1,Анти-Ангин табл.д/рассас. уп.контурн.яч. 10 пач.картон. 2 Natur Product,247,Антисептики и дезинфицирующие средства
2004-12-12,1,20475,13,1,207.74,Аптека 1,Витрум Бьюти табл.п.о. фл.ПЭ 30 пач.картон. 1 Unipharm,198,Витамины и витаминоподобные средства
2004-12-12,1,24909,15,1,26.89,Аптека 1,Декарис табл. 50 мг уп.контурн.яч. 2 кор. 1 Gedeon Richter,33,Иммуномодуляторы
2004-12-12,1,24910,15,2,56.46,Аптека 1,Декарис табл. 150 мг уп.контурн.яч. 1 кор. 1 Gedeon Richter,33,Иммуномодуляторы
2004-12-12,1,31050,18,1,42.66,Аптека 1,Ингалипт аэроз. бал.аэроз.алюм. 30 мл [с доз.устр.] пач.картон. 1 Алтайвитамины,247,Антисептики и дезинфицирующие средства
2004-12-12,1,33338,14,2,105.6,Аптека 1,Каметон аэроз. бал.аэроз. 45 г [с нас.наз.] пач.картон. 1 Ай Си Эн Октябрь,247,Антисептики и дезинфицирующие средства
2004-12-12,1,33546,10,2,12.36,Аптека 1,Камфорный спирт 2% р-р спирт.наружн. 2 % фл. 40 мл Ростовская фармфабрика,247,Антисептики и дезинфицирующие средства
2004-12-12,1,36259,14,1,75.1,Аптека 1,Компливит табл.п.о. бан.полимерн. 60 пач.картон. 1 УфаВита,198,Витамины и витаминоподобные средства
2004-12-12,1,36259,15,1,75.1,Аптека 1,Компливит табл.п.о. бан.полимерн. 60 пач.картон. 1 УфаВита,198,Витамины и витаминоподобные средства
2004-12-12,1,52458,9,1,47.15,Аптека 1,Панангин табл.п.о. фл. 50 кор. 1 Gedeon Richter,108,Микро- и макроэлементы
2004-12-12,1,52458,13,1,47.15,Аптека 1,Панангин табл.п.о. фл. 50 кор. 1 Gedeon Richter,108,Микро- и макроэлементы
2004-12-12,1,70282,16,1,120.95,Аптека 1,Туссамаг капли для приема внутрь фл.-кап.темн.стекл. 50 г кор. 1 ct-Arzneimittel Chemische Tempelhof,247,Антисептики и дезинфицирующие средства
2004-12-12,1,70284,11,1,76.7,Аптека 1,Туссамаг капли для приема внутрь фл.-кап.темн.стекл. 20 г кор. 1 ct-Arzneimittel Chemische Tempelhof,247,Антисептики и дезинфицирующие средства
2004-12-12,1,71804,13,1,22.0,Аптека 1,Фенюльс капс. бл. 10 кор. 1 Ranbaxy,198,Витамины и витаминоподобные средства
2004-12-12,1,83052,12,1,10.6,Аптека 1,Линимент бальзамический (по Вишневскому) линим. туба 30 г пач.картон. 1 Фармновация,247,Антисептики и дезинфицирующие средства
2004-12-12,1,84713,20,1,80.16,Аптека 1,Стрепсилс Плюс табл. бл. 12 Boots Healthcare International,247,Антисептики и дезинфицирующие средства
2004-12-12,1,84955,9,10,56.6,Аптека 1,Интерферон лейкоцитарный человеческий сухой пор.лиоф. 1000 МЕ 4 доз амп. [с нож.амп.] Микроген,33,Иммуномодуляторы
2004-12-12,1,85637,13,1,14.44,Аптека 1,Аскорутин табл. уп.контурн.яч. 10 пач.картон. 5 Северная звезда,198,Витамины и витаминоподобные средства
2004-12-12,2,21269,14,1,186.33,Аптека 2,"Гексорал аэроз.наружн. 0,2 % бал.аэроз. 40 мл [с нас.] кор. 1 Parke-Davis",247,Антисептики и дезинфицирующие средства
2004-12-12,2,32560,14,1,6.28,Аптека 2,Календулы настойка настойка фл.темн.стекл. 40 мл пач.картон. 1 Тверская фармфабрика,247,Антисептики и дезинфицирующие средства
2004-12-12,2,33338,12,2,102.96,Аптека 2,Каметон аэроз. бал.аэроз. 45 г [с нас.наз.] пач.картон. 1 Ай Си Эн Октябрь,247,Антисептики и дезинфицирующие средства
2004-12-12,2,36259,20,1,78.1,Аптека 2,Компливит табл.п.о. бан.полимерн. 60 пач.картон. 1 УфаВита,198,Витамины и витаминоподобные средства
2004-12-12,2,38453,20,1,119.02,Аптека 2,"Куриозин гель наружн. 15,4 мг туба 15 г кор. 1 Gedeon Richter",247,Антисептики и дезинфицирующие средства
2004-12-12,2,43699,14,1,6.8,Аптека 2,Меновазин р-р спирт.наружн. фл.темн.стекл. 40 мл Тульская фармфабрика,50,Местные анестетики
2004-12-12,2,83149,14,1,87.63,Аптека 2,"Арбидол-ЛЭНС табл.п.о. 0,05 г уп.контурн.яч. 10 пач.картон. 1 Дальхимфарм",33,Иммуномодуляторы
2004-12-12,2,84769,15,1,33.48,Аптека 2,Анти-Ангин табл.д/рассас. уп. 12 Natur Product,247,Антисептики и дезинфицирующие средства
2004-12-12,2,85466,16,1,14.57,Аптека 2,Каметон аэроз. бал.аэроз. 45 г [с нас.наз.] пач.картон. 1 Фармстандарт Санкт-Петербург,247,Антисептики и дезинфицирующие средства
